"vitrine_id","vitrine_criado_em","produto_id_relacionado","prouto_criado_em","produto_meta","aulas_id","aula_criado_em","aula_meta","vitrine_removido_em","produto_removido_em","aula_removido_em","vitrine_nome_i_vitrine","produto_nome_curso","aula_nome_aula","aula_link","tempo_de_aula","descricao1","descricao2","descricao3","capas_dos_cursos","capa_do_modulo","thumb_das_aulas","legendas_das_aulas","materiais_de_apoio"
"481.0","44526.727175925924","1463.0","44320.48099537037","{""vitrine_listagem"":""instancia_74\/image\/Flaa7u0r3i3n0ylIoWJxshfAIHAsz5IPzhdnpkKF.png"",""exibe_progresso"":""1"",""certificado_ic_ativo"":""0"",""certificado_verso_ativo"":""1"",""desativar_visto"":""0"",""ocultar_visto"":""1""}","15743.0","44320.49685185185",NULL,NULL,NULL,NULL,"DESCONTINUADO: TÉCNICO EM FUSÃO E CERTIFICAÇÃO - Formação para Construtores de Redes de Fibra","Fibra Óptica de A a Z","Redes ópticas Ponto a Ponto e Multiponto","https://b-vz-05e06853-571.tv.pandavideo.com.br/252ad888-f859-4f1e-8925-a73aad55b959/playlist.m3u8",NULL,NULL,"title","https://cdn.areademembros.com/file/download/c3FjLjFuZU9kUjlidEJLQ2FLTVJaZGpuVHJ1OTJxVjBHWklhM282OEdpR2svZWJndnFyLzQ3X252cGFuZ2Zhdg%3D%3D?ts=1773339170&uptkn=da826320d49d50cc0deb8ee71adcd14f&name=Apresenta%C3%A7%C3%A3o+Curso+de+Fibra+%C3%93ptica+A+a+Z+-+Forma%C3%A7%C3%A3o++Fus%C3%A3o+e+Certifica%C3%A7%C3%A3o&drm=MDEtMzIxLjMyMS4zMjE6OnliYnVwZmVyb3ZTIHJnZWJjaEY%253D&position=bottom&opacity=1&text_color=%23FF0000&background_color=%23FFFFFF | https://cdn.areademembros.com/file/download/c3FjLml2VmxMQ3JZRzA1bVQxVG0xWWNKTXNPMjNvWklEV1lhWE82U0h3TUovZWJndnFyLzQ3X252cGFuZ2Zhdg%3D%3D?ts=1773339170&uptkn=da826320d49d50cc0deb8ee71adcd14f&name=Colinha+FiberSchool&drm=MDEtMzIxLjMyMS4zMjE6OnliYnVwZmVyb3ZTIHJnZWJjaEY%253D&position=bottom&opacity=1&text_color=%23FF0000&background_color=%23FFFFFF | https://cdn.areademembros.com/file/download/a2Z5ay5wR3VQV1M1cENrNDk4SWhhOVQ5SW5Nb1VXTFVuNmxmS3BZS1kzcmJGL2ViZ3Zxci80N19udnBhbmdmYXY%3D?ts=1773339170&uptkn=da826320d49d50cc0deb8ee71adcd14f&name=Diagrama+Unifilar+-+Exemplo | https://cdn.areademembros.com/file/download/a2Z5ay51RENhY2hwRmR1eG4wREVYTWFIQXpQYUdTTVlyQm0zNnF3Z1dPT2RUL2ViZ3Zxci80N19udnBhbmdmYXY%3D?ts=1773339170&uptkn=da826320d49d50cc0deb8ee71adcd14f&name=Exemplo+Cronograma+Basico | https://cdn.areademembros.com/file/download/dGpxLjJpVGw5ckRGREVxcjBIaGtWb0tZdzA3TllveWtBeHRqT2Y1UE5DN3ovZWJndnFyLzQ3X252cGFuZ2Zhdg%3D%3D?ts=1773339170&uptkn=da826320d49d50cc0deb8ee71adcd14f&name=Exemplo+Diagrama+de+emendas+AutoCAD | https://cdn.areademembros.com/file/download/bXp4LnNIeVo2Tkdxam1Zd0NDMk5QZDN0N2tCaFg0czY1c0dBS0hLZlNicWEvZWJndnFyLzQ3X252cGFuZ2Zhdg%3D%3D?ts=1773339170&uptkn=da826320d49d50cc0deb8ee71adcd14f&name=Exemplo+Projetos+FTTH+-+Machado+Net+%3B%29 | https://cdn.areademembros.com/file/download/a2Z5ay5LVlBQdkxtRmNtSjJzYnVxNnR3cnV2TFNrdXR2YmN2Ymh1ZGFzNVBlL2ViZ3Zxci80N19udnBhbmdmYXY%3D?ts=1773339170&uptkn=da826320d49d50cc0deb8ee71adcd14f&name=Tabela+de+Cor+das+Fibras+Padr%C3%A3o+ABNT | https://cdn.areademembros.com/file/download/Y3ZtLmc0eXRtMk1PYWlKMVlSN3I5QXVzM3J2M2JYcGlveXM1bjZocUIwZTcvZWJndnFyLzQ3X252cGFuZ2Zhdg%3D%3D?ts=1773339170&uptkn=da826320d49d50cc0deb8ee71adcd14f&name=Exemplo+Projeto-20210512T142935Z-001",NULL,NULL,NULL,NULL,NULL
"481.0","44526.727175925924","1463.0","44320.48099537037","{""vitrine_listagem"":""instancia_74\/image\/Flaa7u0r3i3n0ylIoWJxshfAIHAsz5IPzhdnpkKF.png"",""exibe_progresso"":""1"",""certificado_ic_ativo"":""0"",""certificado_verso_ativo"":""1"",""desativar_visto"":""0"",""ocultar_visto"":""1""}","15765.0","44320.57252314815",NULL,NULL,NULL,NULL,"DESCONTINUADO: TÉCNICO EM FUSÃO E CERTIFICAÇÃO - Formação para Construtores de Redes de Fibra","Fibra Óptica de A a Z","As etapas de construção da rede","https://b-vz-05e06853-571.tv.pandavideo.com.br/68e45a0b-8572-43a6-b97a-5968cdbcb39a/playlist.m3u8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"481.0","44526.727175925924","1463.0","44320.48099537037","{""vitrine_listagem"":""instancia_74\/image\/Flaa7u0r3i3n0ylIoWJxshfAIHAsz5IPzhdnpkKF.png"",""exibe_progresso"":""1"",""certificado_ic_ativo"":""0"",""certificado_verso_ativo"":""1"",""desativar_visto"":""0"",""ocultar_visto"":""1""}","15766.0","44320.573645833334",NULL,NULL,NULL,NULL,"DESCONTINUADO: TÉCNICO EM FUSÃO E CERTIFICAÇÃO - Formação para Construtores de Redes de Fibra","Fibra Óptica de A a Z","O que é e como funciona","https://b-vz-05e06853-571.tv.pandavideo.com.br/c91a99e4-a1de-460b-bae8-ec0525aa885c/playlist.m3u8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3873.0","44592.47797453704","13206.0","44608.69247685185","{""vitrine_listagem"":""instancia_74\/image\/yPsM14AFHc0oS0wqrAvAGy5nO6S4GR6gXLdt50Wn.png"",""exibe_progresso"":""1""}","148056.0","44608.69631944445",NULL,NULL,NULL,NULL,"DESCONTINUADO: TÉCNICO - IoT 2.0 - Formação para Instaladores e Atendentes de Suporte ","Suporte / Manutenção para Planos de Alta Velocidade","Velocidade não bate","https://b-vz-05e06853-571.tv.pandavideo.com.br/f695dd14-7fff-41c0-ba8b-ff5d2cfe00a5/playlist.m3u8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3873.0","44592.47797453704","13206.0","44608.69247685185","{""vitrine_listagem"":""instancia_74\/image\/yPsM14AFHc0oS0wqrAvAGy5nO6S4GR6gXLdt50Wn.png"",""exibe_progresso"":""1""}","148173.0","44608.69633101852",NULL,NULL,NULL,NULL,"DESCONTINUADO: TÉCNICO - IoT 2.0 - Formação para Instaladores e Atendentes de Suporte ","Suporte / Manutenção para Planos de Alta Velocidade","Lentidão para enviar arquivos ou fazer transmissões ao vivo","https://b-vz-05e06853-571.tv.pandavideo.com.br/7ec0501a-6719-4349-aaa7-c30765fb66b8/playlist.m3u8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3873.0","44592.47797453704","13206.0","44608.69247685185","{""vitrine_listagem"":""instancia_74\/image\/yPsM14AFHc0oS0wqrAvAGy5nO6S4GR6gXLdt50Wn.png"",""exibe_progresso"":""1""}","148257.0","44608.698958333334",NULL,NULL,NULL,NULL,"DESCONTINUADO: TÉCNICO - IoT 2.0 - Formação para Instaladores e Atendentes de Suporte ","Suporte / Manutenção para Planos de Alta Velocidade","Próximos passos","https://b-vz-05e06853-571.tv.pandavideo.com.br/9b76d294-7cc8-4ac5-a9c2-78dffcc068d4/playlist.m3u8",NULL,NULL,"O que você achou da formação?","https://forms.gle/dwEGTBospEZg3FUF8",NULL,NULL,NULL,NULL,NULL
"3873.0","44592.47797453704","14467.0","44629.40903935185","{""certificado_ic_ativo"":""1"",""certificado_disponivel"":""prova"",""vitrine_listagem"":""instancia_74\/image\/pa9TN9hQkxSWRJOfbmY60y63r6YNFPnblzgIAySO.png"",""certificado_disponivel_prova"":""2450"",""certificado_emissao_unica"":""0"",""certificado_verso_ativo"":""1"",""certificado_carga"":""25 horas"",""certificado_conteudo"":""CURSO 01 \u2013 INTRODU\u00c7\u00c3O A FIBRA \u00d3PTICA\n\nM\u00d3DULO 1 - A INTERNET\nAula 01: Onde fica a internet\nAula 02: Endere\u00e7os de IP\nAula 03: Comunica\u00e7\u00e3o PTP e PMP\n\nM\u00d3DULO 2 - A FIBRA \u00d3PTICA\nAula 01: O que \u00e9 como funciona a Fibra \u00f3ptica\nAula 02: Princ\u00edpio de funcionamento da Fibra \u00f3ptica\nAula 03: Tipos de Fibra \u00f3ptica e Cabos \u00f3pticos\nAula 04: As redes FTTx\n\nM\u00d3DULO 3 - TECNOLOGIAS \u00d3PTICAS\nAula 01: Redes Ponto a ponto\nAula 02: Redes EPON\nAula 03: Redes GPON\nAula 04: Redes XG-PON e XGS-PON\nAula 05: O futuro das redes PON\n\nM\u00d3DULO 4 - ELEMENTOS PASSIVOS\nAula 01: Jun\u00e7\u00f5es \u00f3pticas (emendas e conectores)\nAula 02: Cord\u00f5es \u00f3pticos\nAula 03: DIO Mini DIO e Mini PTO\nAula 04: Caixas de emenda\nAula 05: Caixas de Atendimento\nAula 06: Splitter \u00f3ptico\nAula 07: Rede pr\u00e9-ponectorizadas\nAula 08: Ferragens para redes de acesso\nAula 09: Ferramentas e materiais de limpeza\n\nM\u00d3DULO 5 - C\u00c1LCULO DE POT\u00caNCIA\nAula 01: Entendendo o dB e o dBm\nAula 02: A l\u00f3gica por traz do c\u00e1lculo de pot\u00eancia\nAula 03: Ferramentas para aferi\u00e7\u00e3o de qualidade\nAula 04: Qual o sinal ideal de uma rede FTTH\n\nCURSO 02 \u2013 INSTALA\u00c7\u00c3O BLINDADA\n\nM\u00d3DULO 1 - SEGURAN\u00c7A EM PRIMEIRO LUGAR\nAula 1 - Introdu\u00e7\u00e3o\nAula 2 - Produtividade VS Seguran\u00e7a\nAula 3 - EPIs\n\nM\u00d3DULO 2 - LAN\u00c7AMENTO E ADEQUA\u00c7\u00c3O\nAula 1 - Investiga\u00e7\u00e3o\nAula 2 - Lan\u00e7amento do cabo Externo\nAula 3 - Lan\u00e7amento do Cabo Interno\n\nM\u00d3DULO 3 - MONTAGEM DOS CONECTORES E AFERI\u00c7\u00c3O DE\nQUALIDADE\nAula 01 - Introdu\u00e7\u00e3o - Os 3 pilares do conector perfeito\nAula 02 - Tipos de conectores e qualidade\nAula 03 - Processo de montagem\nAula 04 - Local e como ser\u00e1 instalado\nAula 05 - Aferi\u00e7\u00e3o de qualidade\nAula 06 - Provisionamento, Wi-Fi e pr\u00f3ximos passos!\n\nCURSO 03 \u2013 INTRODU\u00c7\u00c3O A REDES TCP\/IP\n\nM\u00d3DULO 01 \u2013 PRINC\u00cdPIOS DAS REDES L\u00d3GICAS\nAula 01 - Marcas e Modelos de Equipamentos\nAula 02 - O que s\u00e3o as redes de Telecomunica\u00e7\u00f5es\nAula 03 - Interfaces e suas capacidades\nAula 04 - Endere\u00e7o de IP\nAula 05 - Configurando os dispositivos multim\u00eddia\nAula 06 - DHCP Server e DHCP Client\nAula 07 - Autentica\u00e7\u00e3o PPPoE \/ IPoE e Provisionamento\nAula 08 - Redirecionamento de portas\nAula 09 - Velocidade da Internet\nAula 10 - Ping, Jitter e Lat\u00eancia\nAula 11 - Traceroute: An\u00e1lise de rotas\n\nM\u00d3DULO 02 \u2013 TOPOLOGIAS E APLICA\u00c7\u00c3O\nCen\u00e1rio 1 - PPPoE e Wifi Integrados na ONU\nCen\u00e1rio 2 - ONU em Bridge e PPPoE no Wi-Fi\nCen\u00e1rio 3 - Autentica\u00e7\u00e3o IPoE\nCen\u00e1rio 4 - ONU e Sistema Mesh\n\nCURSO 04 \u2013 WI-FI PREMIUM\n\nM\u00d3DULO 1 - INTRODU\u00c7\u00c3O\nAula 01 - Seja Bem Vindo\n\nM\u00d3DULO 2 - FUNDAMENTOS DE RF\nAula 01 - Ondas eletromagn\u00e9ticas, o principio do Wi-Fi\nAula 02 - Propaga\u00e7\u00e3o da Onda, Pot\u00eancia\nAtenua\u00e7\u00e3o e Amplia\u00e7\u00e3o de sinal\nAula 03 - Tipos de antena e propaga\u00e7\u00e3o de onda\nAula 04 - Interfer\u00eancias e SNR\n\nM\u00d3DULO 3 - DESMISTIFICANDO O WI-FI\nAula 01 - 1 - 802.11 Vulgo Wi-Fi\nAula 02 - Como o Wi-Fi transmite os dados? Qual\nvelocidade m\u00e1xima?\nAula 03 - Dominando o 2.4Ghz\nAula 04 - Dominando o 5Ghz e 6Ghz\n\nM\u00d3DULO 4 - INSTALA\u00c7\u00c3O E CONFIGURA\u00c7\u00c3O\nAula 01 - 1 - Survey! A etapa mais importante de todas\nAula 02 - Survey Preditivo (Projeto)\nAula 03 - Survey Passivo\nAula 04 - Instala\u00e7\u00e3o e configura\u00e7\u00e3o\nAula 05 - Survey Ativo (testes)\n\nM\u00d3DULO 5 - MANUTEN\u00c7\u00c3O\nAula 01 - Como encontrar problemas no Wi-Fi\n\nCURSO 05 - SUPORTE \/ MANUTEN\u00c7\u00c3O PARA\nPLANOS DE ALTA VELOCIDADE\n\nM\u00d3DULO 01 \u2013 METODOLOGIA DE MANUTEN\u00c7\u00c3O ASSERTIVA\nAula 01 - Suporte a dist\u00e2ncia e suporte local\nAula 02 - A metodologia\nAula 03 - Atendimento ao cliente com Ketlin\n\nM\u00d3DULO 02 \u2013 CEN\u00c1RIOS DE SUPORTE T\u00c9CNICO\nAula 01 - Sem sinal (LOSS)\nAula 02 - Internet oscila ou cai toda hora\nAula 03 - Velocidade n\u00e3o bate\nAula 04 - Problemas com jogos\nAula 05 - Problemas com IPTV, Netflix e similares\nAula 06 - Lentid\u00e3o para enviar arquivos ou fazer transmiss\u00f5es ao vivo\n\nM\u00d3DULO 03 \u2013 SUPORTE A DIST\u00c2NCIA\nAula 01 - Aul\u00e3o de suporte remoto e janela de testes\nAula 02 - Pr\u00f3ximos passos"",""certificado_arquivo"":""instancia_74\/jpg\/zsEkqEk5EydZfqM0XGJ9E5eGA3Hfm133DAfZltWc.jpg"",""certificado_doc_ativo"":""1"",""certificado_data_ativo"":""1"",""certificado_qrcode_ativo"":""1"",""exibe_progresso"":""1"",""certificado_seq_ativo"":""1"",""certificado_ministrado"":""Marcelo Machado, Josimar Fiorini, Matheus Marmentini""}","164943.0","44629.60533564815","{""prova"":""2235""}",NULL,NULL,NULL,"DESCONTINUADO: TÉCNICO - IoT 2.0 - Formação para Instaladores e Atendentes de Suporte ","Técnico de Fibra IOT","Introdução a Fibra Óptica",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3873.0","44592.47797453704","14467.0","44629.40903935185","{""certificado_ic_ativo"":""1"",""certificado_disponivel"":""prova"",""vitrine_listagem"":""instancia_74\/image\/pa9TN9hQkxSWRJOfbmY60y63r6YNFPnblzgIAySO.png"",""certificado_disponivel_prova"":""2450"",""certificado_emissao_unica"":""0"",""certificado_verso_ativo"":""1"",""certificado_carga"":""25 horas"",""certificado_conteudo"":""CURSO 01 \u2013 INTRODU\u00c7\u00c3O A FIBRA \u00d3PTICA\n\nM\u00d3DULO 1 - A INTERNET\nAula 01: Onde fica a internet\nAula 02: Endere\u00e7os de IP\nAula 03: Comunica\u00e7\u00e3o PTP e PMP\n\nM\u00d3DULO 2 - A FIBRA \u00d3PTICA\nAula 01: O que \u00e9 como funciona a Fibra \u00f3ptica\nAula 02: Princ\u00edpio de funcionamento da Fibra \u00f3ptica\nAula 03: Tipos de Fibra \u00f3ptica e Cabos \u00f3pticos\nAula 04: As redes FTTx\n\nM\u00d3DULO 3 - TECNOLOGIAS \u00d3PTICAS\nAula 01: Redes Ponto a ponto\nAula 02: Redes EPON\nAula 03: Redes GPON\nAula 04: Redes XG-PON e XGS-PON\nAula 05: O futuro das redes PON\n\nM\u00d3DULO 4 - ELEMENTOS PASSIVOS\nAula 01: Jun\u00e7\u00f5es \u00f3pticas (emendas e conectores)\nAula 02: Cord\u00f5es \u00f3pticos\nAula 03: DIO Mini DIO e Mini PTO\nAula 04: Caixas de emenda\nAula 05: Caixas de Atendimento\nAula 06: Splitter \u00f3ptico\nAula 07: Rede pr\u00e9-ponectorizadas\nAula 08: Ferragens para redes de acesso\nAula 09: Ferramentas e materiais de limpeza\n\nM\u00d3DULO 5 - C\u00c1LCULO DE POT\u00caNCIA\nAula 01: Entendendo o dB e o dBm\nAula 02: A l\u00f3gica por traz do c\u00e1lculo de pot\u00eancia\nAula 03: Ferramentas para aferi\u00e7\u00e3o de qualidade\nAula 04: Qual o sinal ideal de uma rede FTTH\n\nCURSO 02 \u2013 INSTALA\u00c7\u00c3O BLINDADA\n\nM\u00d3DULO 1 - SEGURAN\u00c7A EM PRIMEIRO LUGAR\nAula 1 - Introdu\u00e7\u00e3o\nAula 2 - Produtividade VS Seguran\u00e7a\nAula 3 - EPIs\n\nM\u00d3DULO 2 - LAN\u00c7AMENTO E ADEQUA\u00c7\u00c3O\nAula 1 - Investiga\u00e7\u00e3o\nAula 2 - Lan\u00e7amento do cabo Externo\nAula 3 - Lan\u00e7amento do Cabo Interno\n\nM\u00d3DULO 3 - MONTAGEM DOS CONECTORES E AFERI\u00c7\u00c3O DE\nQUALIDADE\nAula 01 - Introdu\u00e7\u00e3o - Os 3 pilares do conector perfeito\nAula 02 - Tipos de conectores e qualidade\nAula 03 - Processo de montagem\nAula 04 - Local e como ser\u00e1 instalado\nAula 05 - Aferi\u00e7\u00e3o de qualidade\nAula 06 - Provisionamento, Wi-Fi e pr\u00f3ximos passos!\n\nCURSO 03 \u2013 INTRODU\u00c7\u00c3O A REDES TCP\/IP\n\nM\u00d3DULO 01 \u2013 PRINC\u00cdPIOS DAS REDES L\u00d3GICAS\nAula 01 - Marcas e Modelos de Equipamentos\nAula 02 - O que s\u00e3o as redes de Telecomunica\u00e7\u00f5es\nAula 03 - Interfaces e suas capacidades\nAula 04 - Endere\u00e7o de IP\nAula 05 - Configurando os dispositivos multim\u00eddia\nAula 06 - DHCP Server e DHCP Client\nAula 07 - Autentica\u00e7\u00e3o PPPoE \/ IPoE e Provisionamento\nAula 08 - Redirecionamento de portas\nAula 09 - Velocidade da Internet\nAula 10 - Ping, Jitter e Lat\u00eancia\nAula 11 - Traceroute: An\u00e1lise de rotas\n\nM\u00d3DULO 02 \u2013 TOPOLOGIAS E APLICA\u00c7\u00c3O\nCen\u00e1rio 1 - PPPoE e Wifi Integrados na ONU\nCen\u00e1rio 2 - ONU em Bridge e PPPoE no Wi-Fi\nCen\u00e1rio 3 - Autentica\u00e7\u00e3o IPoE\nCen\u00e1rio 4 - ONU e Sistema Mesh\n\nCURSO 04 \u2013 WI-FI PREMIUM\n\nM\u00d3DULO 1 - INTRODU\u00c7\u00c3O\nAula 01 - Seja Bem Vindo\n\nM\u00d3DULO 2 - FUNDAMENTOS DE RF\nAula 01 - Ondas eletromagn\u00e9ticas, o principio do Wi-Fi\nAula 02 - Propaga\u00e7\u00e3o da Onda, Pot\u00eancia\nAtenua\u00e7\u00e3o e Amplia\u00e7\u00e3o de sinal\nAula 03 - Tipos de antena e propaga\u00e7\u00e3o de onda\nAula 04 - Interfer\u00eancias e SNR\n\nM\u00d3DULO 3 - DESMISTIFICANDO O WI-FI\nAula 01 - 1 - 802.11 Vulgo Wi-Fi\nAula 02 - Como o Wi-Fi transmite os dados? Qual\nvelocidade m\u00e1xima?\nAula 03 - Dominando o 2.4Ghz\nAula 04 - Dominando o 5Ghz e 6Ghz\n\nM\u00d3DULO 4 - INSTALA\u00c7\u00c3O E CONFIGURA\u00c7\u00c3O\nAula 01 - 1 - Survey! A etapa mais importante de todas\nAula 02 - Survey Preditivo (Projeto)\nAula 03 - Survey Passivo\nAula 04 - Instala\u00e7\u00e3o e configura\u00e7\u00e3o\nAula 05 - Survey Ativo (testes)\n\nM\u00d3DULO 5 - MANUTEN\u00c7\u00c3O\nAula 01 - Como encontrar problemas no Wi-Fi\n\nCURSO 05 - SUPORTE \/ MANUTEN\u00c7\u00c3O PARA\nPLANOS DE ALTA VELOCIDADE\n\nM\u00d3DULO 01 \u2013 METODOLOGIA DE MANUTEN\u00c7\u00c3O ASSERTIVA\nAula 01 - Suporte a dist\u00e2ncia e suporte local\nAula 02 - A metodologia\nAula 03 - Atendimento ao cliente com Ketlin\n\nM\u00d3DULO 02 \u2013 CEN\u00c1RIOS DE SUPORTE T\u00c9CNICO\nAula 01 - Sem sinal (LOSS)\nAula 02 - Internet oscila ou cai toda hora\nAula 03 - Velocidade n\u00e3o bate\nAula 04 - Problemas com jogos\nAula 05 - Problemas com IPTV, Netflix e similares\nAula 06 - Lentid\u00e3o para enviar arquivos ou fazer transmiss\u00f5es ao vivo\n\nM\u00d3DULO 03 \u2013 SUPORTE A DIST\u00c2NCIA\nAula 01 - Aul\u00e3o de suporte remoto e janela de testes\nAula 02 - Pr\u00f3ximos passos"",""certificado_arquivo"":""instancia_74\/jpg\/zsEkqEk5EydZfqM0XGJ9E5eGA3Hfm133DAfZltWc.jpg"",""certificado_doc_ativo"":""1"",""certificado_data_ativo"":""1"",""certificado_qrcode_ativo"":""1"",""exibe_progresso"":""1"",""certificado_seq_ativo"":""1"",""certificado_ministrado"":""Marcelo Machado, Josimar Fiorini, Matheus Marmentini""}","164988.0","44629.606400462966","{""prova"":""2403""}",NULL,NULL,NULL,"DESCONTINUADO: TÉCNICO - IoT 2.0 - Formação para Instaladores e Atendentes de Suporte ","Técnico de Fibra IOT","Instalação Blindada",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
